"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","countryName","countryShortCode","continent"
"7265","847","12","240","0","598","12","20200510","9","0","0","0","斯里兰卡","LKA","亚洲"
"7266","863","16","321","81","533","-65","20200511","9","0","0","0","斯里兰卡","LKA","亚洲"
"7267","869","6","343","22","517","-16","20200512","9","0","0","0","斯里兰卡","LKA","亚洲"
"7268","1","1","0","0","1","1","20200311","0","0","0","0","牙买加","JAM","北美洲"
"7269","1","0","0","0","1","0","20200312","0","0","0","0","牙买加","JAM","北美洲"
"7270","1","0","0","0","1","0","20200313","0","0","0","0","牙买加","JAM","北美洲"
"7271","7","6","0","0","7","6","20200314","0","0","0","0","牙买加","JAM","北美洲"
"7272","8","1","0","0","8","1","20200315","0","0","0","0","牙买加","JAM","北美洲"
"7273","10","2","0","0","10","2","20200316","0","0","0","0","牙买加","JAM","北美洲"
"7274","10","0","0","0","10","0","20200317","0","0","0","0","牙买加","JAM","北美洲"
"7275","12","2","0","0","12","2","20200318","0","0","0","0","牙买加","JAM","北美洲"
"7276","15","3","0","0","14","2","20200319","1","1","0","0","牙买加","JAM","北美洲"
"7277","15","0","0","0","14","0","20200320","1","0","0","0","牙买加","JAM","北美洲"
"7278","16","1","0","0","15","1","20200321","1","0","0","0","牙买加","JAM","北美洲"
"7279","16","0","0","0","15","0","20200322","1","0","0","0","牙买加","JAM","北美洲"
"7280","19","3","0","0","18","3","20200323","1","0","0","0","牙买加","JAM","北美洲"
"7281","19","0","0","0","18","0","20200324","1","0","0","0","牙买加","JAM","北美洲"
"7282","21","2","0","0","20","2","20200325","1","0","0","0","牙买加","JAM","北美洲"
"7283","26","5","0","0","25","5","20200326","1","0","0","0","牙买加","JAM","北美洲"
"7284","26","0","0","0","25","0","20200327","1","0","0","0","牙买加","JAM","北美洲"
"7285","26","0","0","0","25","0","20200328","1","0","0","0","牙买加","JAM","北美洲"
"7286","30","4","0","0","29","4","20200329","1","0","0","0","牙买加","JAM","北美洲"
"7287","32","2","0","0","31","2","20200330","1","0","0","0","牙买加","JAM","北美洲"
"7288","36","4","0","0","35","4","20200331","1","0","0","0","牙买加","JAM","北美洲"
"7289","36","0","0","0","35","0","20200401","1","0","0","0","牙买加","JAM","北美洲"
"7290","38","2","0","0","37","2","20200402","1","0","0","0","牙买加","JAM","北美洲"
"7291","44","6","0","0","41","4","20200403","3","2","0","0","牙买加","JAM","北美洲"
"7292","47","3","0","0","44","3","20200404","3","0","0","0","牙买加","JAM","北美洲"
"7293","53","6","0","0","50","6","20200405","3","0","0","0","牙买加","JAM","北美洲"
"7294","55","2","0","0","52","2","20200406","3","0","0","0","牙买加","JAM","北美洲"
"7295","58","3","0","0","55","3","20200407","3","0","0","0","牙买加","JAM","北美洲"
"7296","59","1","0","0","56","1","20200408","3","0","0","0","牙买加","JAM","北美洲"
"7297","63","4","0","0","60","4","20200409","3","0","0","0","牙买加","JAM","北美洲"
"7298","63","0","0","0","59","-1","20200410","4","1","0","0","牙买加","JAM","北美洲"
"7299","63","0","0","0","59","0","20200411","4","0","0","0","牙买加","JAM","北美洲"
"7300","65","2","0","0","61","2","20200412","4","0","0","0","牙买加","JAM","北美洲"
"7301","69","4","0","0","65","4","20200413","4","0","0","0","牙买加","JAM","北美洲"
"7302","72","3","0","0","68","3","20200414","4","0","0","0","牙买加","JAM","北美洲"
"7303","73","1","0","0","69","1","20200415","4","0","0","0","牙买加","JAM","北美洲"
"7304","105","32","0","0","100","31","20200416","5","1","0","0","牙买加","JAM","北美洲"
"7305","125","20","0","0","120","20","20200417","5","0","0","0","牙买加","JAM","北美洲"
"7306","143","18","0","0","138","18","20200418","5","0","0","0","牙买加","JAM","北美洲"
"7307","163","20","0","0","158","20","20200419","5","0","0","0","牙买加","JAM","北美洲"
"7308","173","10","0","0","168","10","20200420","5","0","0","0","牙买加","JAM","北美洲"
"7309","196","23","0","0","191","23","20200421","5","0","0","0","牙买加","JAM","北美洲"
"7310","223","27","0","0","217","26","20200422","6","1","0","0","牙买加","JAM","北美洲"
"7311","233","10","0","0","227","10","20200423","6","0","0","0","牙买加","JAM","北美洲"
"7312","243","10","0","0","237","10","20200424","6","0","0","0","牙买加","JAM","北美洲"
"7313","257","14","0","0","250","13","20200425","7","1","0","0","牙买加","JAM","北美洲"
"7314","288","31","0","0","281","31","20200426","7","0","0","0","牙买加","JAM","北美洲"
"7315","305","17","0","0","298","17","20200427","7","0","0","0","牙买加","JAM","北美洲"
"7316","305","0","0","0","298","0","20200428","7","0","0","0","牙买加","JAM","北美洲"
"7317","364","59","0","0","357","59","20200429","7","0","0","0","牙买加","JAM","北美洲"
"7318","381","17","0","0","374","17","20200430","7","0","0","0","牙买加","JAM","北美洲"
"7319","396","15","0","0","389","15","20200501","7","0","0","0","牙买加","JAM","北美洲"
"7320","422","26","0","0","414","25","20200502","8","1","0","0","牙买加","JAM","北美洲"
"7321","432","10","0","0","424","10","20200503","8","0","0","0","牙买加","JAM","北美洲"
"7322","463","31","0","0","455","31","20200504","8","0","0","0","牙买加","JAM","北美洲"
"7323","469","6","0","0","460","5","20200505","9","1","0","0","牙买加","JAM","北美洲"
"7324","471","2","0","0","462","2","20200506","9","0","0","0","牙买加","JAM","北美洲"
"7325","473","2","0","0","464","2","20200507","9","0","0","0","牙买加","JAM","北美洲"
"7326","478","5","0","0","469","5","20200508","9","0","0","0","牙买加","JAM","北美洲"
"7327","488","10","0","0","479","10","20200509","9","0","0","0","牙买加","JAM","北美洲"
"7328","490","2","0","0","481","2","20200510","9","0","0","0","牙买加","JAM","北美洲"
"7329","498","8","0","0","489","8","20200511","9","0","0","0","牙买加","JAM","北美洲"
"7330","502","4","0","0","493","4","20200512","9","0","0","0","牙买加","JAM","北美洲"
"7331","1","1","0","0","1","1","20200303","0","0","0","0","拉脱维亚","LVA","欧洲"
"7332","1","0","0","0","1","0","20200304","0","0","0","0","拉脱维亚","LVA","欧洲"
"7333","1","0","0","0","1","0","20200305","0","0","0","0","拉脱维亚","LVA","欧洲"
"7334","1","0","0","0","1","0","20200306","0","0","0","0","拉脱维亚","LVA","欧洲"
"7335","1","0","0","0","1","0","20200307","0","0","0","0","拉脱维亚","LVA","欧洲"
"7336","1","0","0","0","1","0","20200308","0","0","0","0","拉脱维亚","LVA","欧洲"
"7337","3","2","0","0","3","2","20200309","0","0","0","0","拉脱维亚","LVA","欧洲"
"7338","6","3","0","0","6","3","20200310","0","0","0","0","拉脱维亚","LVA","欧洲"
"7339","8","2","0","0","8","2","20200311","0","0","0","0","拉脱维亚","LVA","欧洲"
"7340","16","8","0","0","16","8","20200312","0","0","0","0","拉脱维亚","LVA","欧洲"
"7341","16","0","0","0","16","0","20200313","0","0","0","0","拉脱维亚","LVA","欧洲"
"7342","16","0","0","0","16","0","20200314","0","0","0","0","拉脱维亚","LVA","欧洲"
"7343","30","14","0","0","30","14","20200315","0","0","0","0","拉脱维亚","LVA","欧洲"
"7344","31","1","0","0","31","1","20200316","0","0","0","0","拉脱维亚","LVA","欧洲"
"7345","36","5","0","0","36","5","20200317","0","0","0","0","拉脱维亚","LVA","欧洲"
"7346","60","24","0","0","60","24","20200318","0","0","0","0","拉脱维亚","LVA","欧洲"
"7347","86","26","0","0","86","26","20200319","0","0","0","0","拉脱维亚","LVA","欧洲"
"7348","111","25","0","0","111","25","20200320","0","0","0","0","拉脱维亚","LVA","欧洲"
"7349","124","13","0","0","124","13","20200321","0","0","0","0","拉脱维亚","LVA","欧洲"
"7350","139","15","0","0","139","15","20200322","0","0","0","0","拉脱维亚","LVA","欧洲"
"7351","180","41","0","0","180","41","20200323","0","0","0","0","拉脱维亚","LVA","欧洲"
"7352","197","17","0","0","197","17","20200324","0","0","0","0","拉脱维亚","LVA","欧洲"
"7353","221","24","0","0","221","24","20200325","0","0","0","0","拉脱维亚","LVA","欧洲"
"7354","244","23","0","0","244","23","20200326","0","0","0","0","拉脱维亚","LVA","欧洲"
"7355","280","36","0","0","280","36","20200327","0","0","0","0","拉脱维亚","LVA","欧洲"
"7356","305","25","0","0","305","25","20200328","0","0","0","0","拉脱维亚","LVA","欧洲"
"7357","347","42","0","0","347","42","20200329","0","0","0","0","拉脱维亚","LVA","欧洲"
"7358","376","29","0","0","376","29","20200330","0","0","0","0","拉脱维亚","LVA","欧洲"
"7359","398","22","0","0","398","22","20200331","0","0","0","0","拉脱维亚","LVA","欧洲"
"7360","446","48","0","0","446","48","20200401","0","0","0","0","拉脱维亚","LVA","欧洲"
"7361","458","12","0","0","458","12","20200402","0","0","0","0","拉脱维亚","LVA","欧洲"
"7362","493","35","0","0","492","34","20200403","1","1","0","0","拉脱维亚","LVA","欧洲"
"7363","509","16","0","0","508","16","20200404","1","0","0","0","拉脱维亚","LVA","欧洲"
"7364","533","24","0","0","532","24","20200405","1","0","0","0","拉脱维亚","LVA","欧洲"
"7365","542","9","0","0","541","9","20200406","1","0","0","0","拉脱维亚","LVA","欧洲"
"7366","548","6","0","0","546","5","20200407","2","1","0","0","拉脱维亚","LVA","欧洲"
"7367","577","29","0","0","575","29","20200408","2","0","0","0","拉脱维亚","LVA","欧洲"
"7368","589","12","0","0","587","12","20200409","2","0","0","0","拉脱维亚","LVA","欧洲"
"7369","589","0","0","0","587","0","20200410","2","0","0","0","拉脱维亚","LVA","欧洲"
"7370","630","41","0","0","627","40","20200411","3","1","0","0","拉脱维亚","LVA","欧洲"
"7371","651","21","0","0","646","19","20200412","5","2","0","0","拉脱维亚","LVA","欧洲"
"7372","653","2","0","0","648","2","20200413","5","0","0","0","拉脱维亚","LVA","欧洲"
"7373","657","4","0","0","652","4","20200414","5","0","0","0","拉脱维亚","LVA","欧洲"
"7374","666","9","0","0","661","9","20200415","5","0","0","0","拉脱维亚","LVA","欧洲"
"7375","675","9","57","57","613","-48","20200416","5","0","0","0","拉脱维亚","LVA","欧洲"
"7376","682","7","88","31","589","-24","20200417","5","0","0","0","拉脱维亚","LVA","欧洲"
"7377","682","0","88","0","589","0","20200418","5","0","0","0","拉脱维亚","LVA","欧洲"
"7378","727","45","64","-24","658","69","20200419","5","0","0","0","拉脱维亚","LVA","欧洲"
"7379","739","12","64","0","670","12","20200420","5","0","0","0","拉脱维亚","LVA","欧洲"
"7380","748","9","67","3","676","6","20200421","5","0","0","0","拉脱维亚","LVA","欧洲"
"7381","761","13","71","4","679","3","20200422","11","6","0","0","拉脱维亚","LVA","欧洲"
"7382","778","17","133","62","634","-45","20200423","11","0","0","0","拉脱维亚","LVA","欧洲"
"7383","784","6","133","0","639","5","20200424","12","1","0","0","拉脱维亚","LVA","欧洲"
"7384","804","20","267","134","525","-114","20200425","12","0","0","0","拉脱维亚","LVA","欧洲"
"7385","804","0","267","0","525","0","20200426","12","0","0","0","拉脱维亚","LVA","欧洲"
"7386","812","8","267","0","533","8","20200427","12","0","0","0","拉脱维亚","LVA","欧洲"
"7387","818","6","267","0","538","5","20200428","13","1","0","0","拉脱维亚","LVA","欧洲"
"7388","849","31","348","81","486","-52","20200429","15","2","0","0","拉脱维亚","LVA","欧洲"
"7389","858","9","348","0","495","9","20200430","15","0","0","0","拉脱维亚","LVA","欧洲"
"7390","870","12","348","0","506","11","20200501","16","1","0","0","拉脱维亚","LVA","欧洲"
"7391","871","1","348","0","507","1","20200502","16","0","0","0","拉脱维亚","LVA","欧洲"
"7392","871","0","348","0","507","0","20200503","16","0","0","0","拉脱维亚","LVA","欧洲"
"7393","871","0","348","0","507","0","20200504","16","0","0","0","拉脱维亚","LVA","欧洲"
"7394","896","25","348","0","531","24","20200505","17","1","0","0","拉脱维亚","LVA","欧洲"
"7395","900","4","102","-246","781","250","20200506","17","0","0","0","拉脱维亚","LVA","欧洲"
"7396","909","9","105","3","786","5","20200507","18","1","0","0","拉脱维亚","LVA","欧洲"
"7397","909","0","105","0","786","0","20200508","18","0","0","0","拉脱维亚","LVA","欧洲"
"7398","928","19","105","0","805","19","20200509","18","0","0","0","拉脱维亚","LVA","欧洲"
"7399","930","2","105","0","807","2","20200510","18","0","0","0","拉脱维亚","LVA","欧洲"
"7400","946","16","464","359","464","-343","20200511","18","0","0","0","拉脱维亚","LVA","欧洲"
"7401","950","4","464","0","468","4","20200512","18","0","0","0","拉脱维亚","LVA","欧洲"
"7402","3","3","0","0","3","3","20200313","0","0","0","0","留尼旺","REU","非洲"
"7403","5","2","0","0","5","2","20200314","0","0","0","0","留尼旺","REU","非洲"
"7404","6","1","0","0","6","1","20200315","0","0","0","0","留尼旺","REU","非洲"
"7405","9","3","0","0","9","3","20200316","0","0","0","0","留尼旺","REU","非洲"
"7406","9","0","0","0","9","0","20200317","0","0","0","0","留尼旺","REU","非洲"
"7407","9","0","0","0","9","0","20200318","0","0","0","0","留尼旺","REU","非洲"
"7408","9","0","0","0","9","0","20200319","0","0","0","0","留尼旺","REU","非洲"
"7409","15","6","0","0","15","6","20200320","0","0","0","0","留尼旺","REU","非洲"
"7410","28","13","0","0","28","13","20200321","0","0","0","0","留尼旺","REU","非洲"
"7411","47","19","0","0","47","19","20200322","0","0","0","0","留尼旺","REU","非洲"
"7412","64","17","0","0","64","17","20200323","0","0","0","0","留尼旺","REU","非洲"
"7413","71","7","0","0","71","7","20200324","0","0","0","0","留尼旺","REU","非洲"
"7414","83","12","0","0","83","12","20200325","0","0","0","0","留尼旺","REU","非洲"
"7415","94","11","0","0","94","11","20200326","0","0","0","0","留尼旺","REU","非洲"
"7416","135","41","0","0","135","41","20200327","0","0","0","0","留尼旺","REU","非洲"
"7417","135","0","0","0","135","0","20200328","0","0","0","0","留尼旺","REU","非洲"
"7418","143","8","0","0","143","8","20200329","0","0","0","0","留尼旺","REU","非洲"
"7419","207","64","0","0","207","64","20200330","0","0","0","0","留尼旺","REU","非洲"
"7420","207","0","0","0","207","0","20200331","0","0","0","0","留尼旺","REU","非洲"
"7421","247","40","0","0","247","40","20200401","0","0","0","0","留尼旺","REU","非洲"
"7422","281","34","0","0","281","34","20200402","0","0","0","0","留尼旺","REU","非洲"
"7423","308","27","0","0","308","27","20200403","0","0","0","0","留尼旺","REU","非洲"
"7424","321","13","0","0","321","13","20200404","0","0","0","0","留尼旺","REU","非洲"
"7425","334","13","0","0","334","13","20200405","0","0","0","0","留尼旺","REU","非洲"
"7426","344","10","0","0","344","10","20200406","0","0","0","0","留尼旺","REU","非洲"
"7427","349","5","0","0","349","5","20200407","0","0","0","0","留尼旺","REU","非洲"
"7428","358","9","0","0","358","9","20200408","0","0","0","0","留尼旺","REU","非洲"
"7429","362","4","0","0","362","4","20200409","0","0","0","0","留尼旺","REU","非洲"
"7430","376","14","0","0","376","14","20200410","0","0","0","0","留尼旺","REU","非洲"
"7431","382","6","0","0","382","6","20200411","0","0","0","0","留尼旺","REU","非洲"
"7432","388","6","0","0","388","6","20200412","0","0","0","0","留尼旺","REU","非洲"
"7433","389","1","0","0","389","1","20200413","0","0","0","0","留尼旺","REU","非洲"
"7434","391","2","0","0","391","2","20200414","0","0","0","0","留尼旺","REU","非洲"
"7435","391","0","0","0","391","0","20200415","0","0","0","0","留尼旺","REU","非洲"
"7436","391","0","0","0","391","0","20200416","0","0","0","0","留尼旺","REU","非洲"
"7437","394","3","0","0","394","3","20200417","0","0","0","0","留尼旺","REU","非洲"
"7438","402","8","0","0","402","8","20200418","0","0","0","0","留尼旺","REU","非洲"
"7439","407","5","0","0","407","5","20200419","0","0","0","0","留尼旺","REU","非洲"
"7440","408","1","0","0","408","1","20200420","0","0","0","0","留尼旺","REU","非洲"
"7441","408","0","0","0","408","0","20200421","0","0","0","0","留尼旺","REU","非洲"
"7442","410","2","0","0","410","2","20200422","0","0","0","0","留尼旺","REU","非洲"
"7443","410","0","0","0","410","0","20200423","0","0","0","0","留尼旺","REU","非洲"
"7444","412","2","0","0","412","2","20200424","0","0","0","0","留尼旺","REU","非洲"
"7445","412","0","0","0","412","0","20200425","0","0","0","0","留尼旺","REU","非洲"
"7446","412","0","0","0","412","0","20200426","0","0","0","0","留尼旺","REU","非洲"
"7447","417","5","0","0","417","5","20200427","0","0","0","0","留尼旺","REU","非洲"
"7448","418","1","0","0","418","1","20200428","0","0","0","0","留尼旺","REU","非洲"
"7449","418","0","0","0","418","0","20200429","0","0","0","0","留尼旺","REU","非洲"
"7450","420","2","0","0","420","2","20200430","0","0","0","0","留尼旺","REU","非洲"
"7451","420","0","0","0","420","0","20200501","0","0","0","0","留尼旺","REU","非洲"
"7452","420","0","0","0","420","0","20200502","0","0","0","0","留尼旺","REU","非洲"
"7453","420","0","0","0","420","0","20200503","0","0","0","0","留尼旺","REU","非洲"
"7454","423","3","0","0","423","3","20200504","0","0","0","0","留尼旺","REU","非洲"
"7455","424","1","0","0","424","1","20200505","0","0","0","0","留尼旺","REU","非洲"
"7456","425","1","0","0","425","1","20200506","0","0","0","0","留尼旺","REU","非洲"
"7457","425","0","0","0","425","0","20200507","0","0","0","0","留尼旺","REU","非洲"
"7458","427","2","0","0","427","2","20200508","0","0","0","0","留尼旺","REU","非洲"
"7459","430","3","0","0","430","3","20200509","0","0","0","0","留尼旺","REU","非洲"
"7460","430","0","0","0","430","0","20200510","0","0","0","0","留尼旺","REU","非洲"
"7461","436","6","0","0","436","6","20200511","0","0","0","0","留尼旺","REU","非洲"
"7462","436","0","0","0","436","0","20200512","0","0","0","0","留尼旺","REU","非洲"
"7463","1","1","0","0","1","1","20200315","0","0","0","0","赤道几内亚","GNQ","非洲"
"7464","1","0","0","0","1","0","20200316","0","0","0","0","赤道几内亚","GNQ","非洲"
"7465","1","0","0","0","1","0","20200317","0","0","0","0","赤道几内亚","GNQ","非洲"
"7466","1","0","0","0","1","0","20200318","0","0","0","0","赤道几内亚","GNQ","非洲"
"7467","6","5","0","0","6","5","20200319","0","0","0","0","赤道几内亚","GNQ","非洲"
"7468","6","0","0","0","6","0","20200320","0","0","0","0","赤道几内亚","GNQ","非洲"
"7469","6","0","0","0","6","0","20200321","0","0","0","0","赤道几内亚","GNQ","非洲"
"7470","9","3","0","0","9","3","20200322","0","0","0","0","赤道几内亚","GNQ","非洲"
"7471","9","0","0","0","9","0","20200323","0","0","0","0","赤道几内亚","GNQ","非洲"
"7472","9","0","0","0","9","0","20200324","0","0","0","0","赤道几内亚","GNQ","非洲"
"7473","11","2","0","0","11","2","20200325","0","0","0","0","赤道几内亚","GNQ","非洲"
"7474","12","1","0","0","12","1","20200326","0","0","0","0","赤道几内亚","GNQ","非洲"
"7475","13","1","0","0","13","1","20200327","0","0","0","0","赤道几内亚","GNQ","非洲"
"7476","13","0","0","0","13","0","20200328","0","0","0","0","赤道几内亚","GNQ","非洲"
"7477","14","1","0","0","14","1","20200329","0","0","0","0","赤道几内亚","GNQ","非洲"
"7478","14","0","0","0","14","0","20200330","0","0","0","0","赤道几内亚","GNQ","非洲"
"7479","15","1","1","1","14","0","20200331","0","0","0","0","赤道几内亚","GNQ","非洲"
"7480","15","0","1","0","14","0","20200401","0","0","0","0","赤道几内亚","GNQ","非洲"
"7481","15","0","1","0","14","0","20200402","0","0","0","0","赤道几内亚","GNQ","非洲"
"7482","16","1","1","0","15","1","20200403","0","0","0","0","赤道几内亚","GNQ","非洲"
"7483","16","0","1","0","15","0","20200404","0","0","0","0","赤道几内亚","GNQ","非洲"
"7484","16","0","1","0","15","0","20200405","0","0","0","0","赤道几内亚","GNQ","非洲"
"7485","16","0","1","0","15","0","20200406","0","0","0","0","赤道几内亚","GNQ","非洲"
"7486","16","0","3","2","13","-2","20200407","0","0","0","0","赤道几内亚","GNQ","非洲"
"7487","18","2","3","0","15","2","20200408","0","0","0","0","赤道几内亚","GNQ","非洲"
"7488","18","0","3","0","15","0","20200409","0","0","0","0","赤道几内亚","GNQ","非洲"
"7489","18","0","3","0","15","0","20200410","0","0","0","0","赤道几内亚","GNQ","非洲"
"7490","18","0","3","0","15","0","20200411","0","0","0","0","赤道几内亚","GNQ","非洲"
"7491","21","3","3","0","18","3","20200412","0","0","0","0","赤道几内亚","GNQ","非洲"
"7492","21","0","3","0","18","0","20200413","0","0","0","0","赤道几内亚","GNQ","非洲"
"7493","41","20","4","1","37","19","20200414","0","0","0","0","赤道几内亚","GNQ","非洲"
"7494","51","10","4","0","47","10","20200415","0","0","0","0","赤道几内亚","GNQ","非洲"
"7495","51","0","4","0","47","0","20200416","0","0","0","0","赤道几内亚","GNQ","非洲"
"7496","79","28","4","0","75","28","20200417","0","0","0","0","赤道几内亚","GNQ","非洲"
"7497","79","0","4","0","75","0","20200418","0","0","0","0","赤道几内亚","GNQ","非洲"
"7498","79","0","4","0","75","0","20200419","0","0","0","0","赤道几内亚","GNQ","非洲"
"7499","79","0","4","0","75","0","20200420","0","0","0","0","赤道几内亚","GNQ","非洲"
"7500","83","4","7","3","76","1","20200421","0","0","0","0","赤道几内亚","GNQ","非洲"
"7501","84","1","7","0","76","0","20200422","1","1","0","0","赤道几内亚","GNQ","非洲"
"7502","84","0","7","0","76","0","20200423","1","0","0","0","赤道几内亚","GNQ","非洲"
"7503","214","130","7","0","206","130","20200424","1","0","0","0","赤道几内亚","GNQ","非洲"
"7504","258","44","8","1","249","43","20200425","1","0","0","0","赤道几内亚","GNQ","非洲"
"7505","258","0","8","0","249","0","20200426","1","0","0","0","赤道几内亚","GNQ","非洲"
"7506","258","0","8","0","249","0","20200427","1","0","0","0","赤道几内亚","GNQ","非洲"
"7507","315","57","9","1","305","56","20200428","1","0","0","0","赤道几内亚","GNQ","非洲"
"7508","315","0","9","0","305","0","20200429","1","0","0","0","赤道几内亚","GNQ","非洲"
"7509","315","0","9","0","305","0","20200430","1","0","0","0","赤道几内亚","GNQ","非洲"
"7510","315","0","9","0","304","-1","20200501","2","1","0","0","赤道几内亚","GNQ","非洲"
"7511","315","0","9","0","304","0","20200502","2","0","0","0","赤道几内亚","GNQ","非洲"
"7512","315","0","9","0","304","0","20200503","2","0","0","0","赤道几内亚","GNQ","非洲"
"7513","315","0","9","0","304","0","20200504","2","0","0","0","赤道几内亚","GNQ","非洲"
"7514","315","0","9","0","304","0","20200505","2","0","0","0","赤道几内亚","GNQ","非洲"
"7515","439","124","13","4","422","118","20200506","4","2","0","0","赤道几内亚","GNQ","非洲"
"7516","439","0","13","0","422","0","20200507","4","0","0","0","赤道几内亚","GNQ","非洲"
"7517","439","0","13","0","422","0","20200508","4","0","0","0","赤道几内亚","GNQ","非洲"
"7518","439","0","13","0","422","0","20200509","4","0","0","0","赤道几内亚","GNQ","非洲"
"7519","439","0","13","0","422","0","20200510","4","0","0","0","赤道几内亚","GNQ","非洲"
"7520","439","0","13","0","422","0","20200511","4","0","0","0","赤道几内亚","GNQ","非洲"
"7521","439","0","13","0","422","0","20200512","4","0","0","0","赤道几内亚","GNQ","非洲"
"7522","1","1","0","0","1","1","20200316","0","0","0","0","肯尼亚","KEN","非洲"
"7523","3","2","0","0","3","2","20200317","0","0","0","0","肯尼亚","KEN","非洲"
"7524","3","0","0","0","3","0","20200318","0","0","0","0","肯尼亚","KEN","非洲"
"7525","7","4","0","0","7","4","20200319","0","0","0","0","肯尼亚","KEN","非洲"
"7526","7","0","0","0","7","0","20200320","0","0","0","0","肯尼亚","KEN","非洲"
"7527","7","0","0","0","7","0","20200321","0","0","0","0","肯尼亚","KEN","非洲"
"7528","15","8","0","0","15","8","20200322","0","0","0","0","肯尼亚","KEN","非洲"
"7529","16","1","0","0","16","1","20200323","0","0","0","0","肯尼亚","KEN","非洲"
"7530","25","9","0","0","25","9","20200324","0","0","0","0","肯尼亚","KEN","非洲"
"7531","28","3","1","1","27","2","20200325","0","0","0","0","肯尼亚","KEN","非洲"
"7532","31","3","1","0","29","2","20200326","1","1","0","0","肯尼亚","KEN","非洲"
"7533","31","0","1","0","29","0","20200327","1","0","0","0","肯尼亚","KEN","非洲"
"7534","38","7","1","0","36","7","20200328","1","0","0","0","肯尼亚","KEN","非洲"
"7535","42","4","1","0","40","4","20200329","1","0","0","0","肯尼亚","KEN","非洲"
"7536","50","8","1","0","48","8","20200330","1","0","0","0","肯尼亚","KEN","非洲"
"7537","59","9","1","0","57","9","20200331","1","0","0","0","肯尼亚","KEN","非洲"
"7538","81","22","3","2","77","20","20200401","1","0","0","0","肯尼亚","KEN","非洲"
"7539","110","29","3","0","104","27","20200402","3","2","0","0","肯尼亚","KEN","非洲"
"7540","122","12","4","1","114","10","20200403","4","1","0","0","肯尼亚","KEN","非洲"
"7541","126","4","4","0","118","4","20200404","4","0","0","0","肯尼亚","KEN","非洲"
"7542","142","16","4","0","134","16","20200405","4","0","0","0","肯尼亚","KEN","非洲"
"7543","158","16","4","0","148","14","20200406","6","2","0","0","肯尼亚","KEN","非洲"
"7544","172","14","7","3","159","11","20200407","6","0","0","0","肯尼亚","KEN","非洲"
"7545","179","7","7","0","166","7","20200408","6","0","0","0","肯尼亚","KEN","非洲"
"7546","184","5","12","5","165","-1","20200409","7","1","0","0","肯尼亚","KEN","非洲"
"7547","189","5","22","10","160","-5","20200410","7","0","0","0","肯尼亚","KEN","非洲"
"7548","191","2","24","2","160","0","20200411","7","0","0","0","肯尼亚","KEN","非洲"
"7549","197","6","25","1","165","5","20200412","7","0","0","0","肯尼亚","KEN","非洲"
"7550","208","11","40","15","159","-6","20200413","9","2","0","0","肯尼亚","KEN","非洲"
"7551","216","8","40","0","167","8","20200414","9","0","0","0","肯尼亚","KEN","非洲"
"7552","225","9","53","13","162","-5","20200415","10","1","0","0","肯尼亚","KEN","非洲"
"7553","234","9","53","0","170","8","20200416","11","1","0","0","肯尼亚","KEN","非洲"
"7554","246","12","53","0","182","12","20200417","11","0","0","0","肯尼亚","KEN","非洲"
"7555","262","16","60","7","189","7","20200418","13","2","0","0","肯尼亚","KEN","非洲"
"7556","270","8","67","7","189","0","20200419","14","1","0","0","肯尼亚","KEN","非洲"
"7557","281","11","69","2","198","9","20200420","14","0","0","0","肯尼亚","KEN","非洲"
"7558","296","15","74","5","208","10","20200421","14","0","0","0","肯尼亚","KEN","非洲"
"7559","303","7","83","9","206","-2","20200422","14","0","0","0","肯尼亚","KEN","非洲"
"7560","320","17","89","6","217","11","20200423","14","0","0","0","肯尼亚","KEN","非洲"
"7561","336","16","94","5","228","11","20200424","14","0","0","0","肯尼亚","KEN","非洲"
"7562","343","7","98","4","231","3","20200425","14","0","0","0","肯尼亚","KEN","非洲"
"7563","343","0","98","0","231","0","20200426","14","0","0","0","肯尼亚","KEN","非洲"
"7564","363","20","114","16","235","4","20200427","14","0","0","0","肯尼亚","KEN","非洲"
"7565","374","11","124","10","236","1","20200428","14","0","0","0","肯尼亚","KEN","非洲"
"7566","384","10","129","5","241","5","20200429","14","0","0","0","肯尼亚","KEN","非洲"
"7567","396","12","144","15","235","-6","20200430","17","3","0","0","肯尼亚","KEN","非洲"
"7568","411","15","150","6","240","5","20200501","21","4","0","0","肯尼亚","KEN","非洲"
"7569","435","24","152","2","261","21","20200502","22","1","0","0","肯尼亚","KEN","非洲"
"7570","465","30","167","15","274","13","20200503","24","2","0","0","肯尼亚","KEN","非洲"
"7571","490","25","173","6","293","19","20200504","24","0","0","0","肯尼亚","KEN","非洲"
"7572","535","45","182","9","329","36","20200505","24","0","0","0","肯尼亚","KEN","非洲"
"7573","582","47","190","8","366","37","20200506","26","2","0","0","肯尼亚","KEN","非洲"
"7574","607","25","197","7","381","15","20200507","29","3","0","0","肯尼亚","KEN","非洲"
"7575","607","0","197","0","381","0","20200508","29","0","0","0","肯尼亚","KEN","非洲"
"7576","649","42","207","10","412","31","20200509","30","1","0","0","肯尼亚","KEN","非洲"
"7577","672","23","239","32","401","-11","20200510","32","2","0","0","肯尼亚","KEN","非洲"
